fuel,km_drove,location,model,owner,price,url
Petrol,34000 ,Delhi,Hyundai i10 Magna 1.2 2014,First Owner,315000,https://droom.in/product/hyundai-i10-magna-12-2014-5ed7d4929180ad5c078b4588
Petrol,51000 ,Delhi,Honda City SV 2015,First Owner,590000,https://droom.in/product/honda-city-sv-2015-5ed7d38fc6714bcb068b4573
Petrol,58000 ,Delhi,Honda City SV 2014,First Owner,560000,https://droom.in/product/honda-city-sv-2014-5ed7cde9daa74c9721aa4aa6
Diesel,35000 ,Mumbai,Maruti Suzuki Vitara Brezza ZDi Plus 2017,First Owner,845000,https://droom.in/product/maruti-suzuki-vitara-brezza-zdi-plus-2017-5ed769be48724ba3068b4567
Petrol + Cng,10000 ,Mumbai,Maruti Suzuki Celerio VXi CNG 2017,First Owner,435000,https://droom.in/product/maruti-suzuki-celerio-vxi-cng-2017-5ed7644e15f4ac14078b4591
Petrol,29294 ,Delhi,Honda City V i-VTEC 2014,First Owner,585000,https://droom.in/product/honda-city-v-i-vtec-2014-5ed7634a15f4ac7b068b45ac
Petrol,28606 ,Delhi,Hyundai Grand i10 Sportz 1.2 Kappa VTVT Special Edition 2016,First Owner,415000,https://droom.in/product/hyundai-grand-i10-sportz-12-kappa-vtvt-special-edition-2016-5ed7633015f4ac87068b45cc
Petrol,51390 ,Delhi,Hyundai i20 Sportz 1.2 2012,First Owner,335000,https://droom.in/product/hyundai-i20-sportz-12-2012-5ed76317daa74c3571198afb
Petrol,65500 ,Delhi,Honda Amaze 1.2 S AT i-VTEC 2013,Second Owner,355000,https://droom.in/product/honda-amaze-12-s-at-i-vtec-2013-5ed74d39ae6e4bd8068b45a0
Diesel,55973 ,Delhi,Hyundai Creta 1.4 S Diesel 2015,First Owner,765000,https://droom.in/product/hyundai-creta-14-s-diesel-2015-5ed74c6a9bf4ac96068b456a
Petrol,8300 ,Mumbai,Hyundai Grand i10 Magna 1.2 Kappa VTVT 2016,First Owner,425000,https://droom.in/product/hyundai-grand-i10-magna-12-kappa-vtvt-2016-5ed74962076e4bbd068b4613
Petrol,58000 ,Delhi,Honda City V i-VTEC 2013,Second Owner,430000,https://droom.in/product/honda-city-v-i-vtec-2013-5ed73c30daa74c576a198ab4
Petrol,39152 ,Delhi,Maruti Suzuki Baleno Delta 1.2 2016,First Owner,515000,https://droom.in/product/maruti-suzuki-baleno-delta-12-2016-5ed735b2896e4baf068b457c
Petrol,28591 ,Delhi,Honda Amaze 1.2 E i-VTEC 2015,First Owner,400000,https://droom.in/product/honda-amaze-12-e-i-vtec-2015-5ed734cc06724b80068b4579
Petrol,5279 ,Delhi,Maruti Suzuki Dzire LXi 2017,First Owner,540000,https://droom.in/product/maruti-suzuki-dzire-lxi-2017-5ed734c107724be7078b45fa
Petrol,40673 ,Delhi,Hyundai Grand i10 Sportz (O) MT 1.2 Kappa VTVT 2013,First Owner,375000,https://droom.in/product/hyundai-grand-i10-sportz-o-mt-12-kappa-vtvt-2013-5ed7349e896e4ba6068b458d
Petrol,44249 ,Delhi,Hyundai Grand i10 Magna 1.2 Kappa VTVT 2014,First Owner,355500,https://droom.in/product/hyundai-grand-i10-magna-12-kappa-vtvt-2014-5ed7348253f4ac54088b457f
Diesel,60000 ,Mumbai,Ford Endeavour Trend 3.2 4x4 AT 2016,First Owner,2375000,https://droom.in/product/ford-endeavour-trend-32-4x4-at-2016-5ed340c8e4865d83068b456e
Diesel,42000 ,Mumbai,Maruti Suzuki Ciaz Vdi 2016,First Owner,645000,https://droom.in/product/maruti-suzuki-ciaz-vdi-2016-5ed340c5c16d4b9f068b456d
Petrol,8000 ,Mumbai,Honda Amaze 1.2 E i-VTEC 2015,First Owner,425000,https://droom.in/product/honda-amaze-12-e-i-vtec-2015-5ed340c4c16d4b99068b456d
Diesel,58000 ,Delhi,Toyota Fortuner 3.0 4X2 AT 2015,First Owner,1895000,https://droom.in/product/toyota-fortuner-30-4x2-at-2015-5ed340c2e4865da1068b456f
Diesel,55000 ,Ahmedabad,Mahindra Scorpio S10 1.99 2017,First Owner,1150001,https://droom.in/product/mahindra-scorpio-s10-199-2017-5ed33f26c76d4b5c4e922494
Diesel,63000 ,Ahmedabad,Hyundai Verna 1.4 CRDI 2015,First Owner,550000,https://droom.in/product/hyundai-verna-14-crdi-2015-5ed33e2f1b81ada70952c6be
Petrol,41000 ,Ahmedabad,Maruti Suzuki Wagon R LXi 2013,First Owner,275000,https://droom.in/product/maruti-suzuki-wagon-r-lxi-2013-5ed280ddc76d4b8c0c8b4575
Petrol,12000 ,Ahmedabad,Datsun Redi-GO 1.0 S 2017,First Owner,270000,https://droom.in/product/datsun-redi-go-10-s-2017-5ed280dac76d4b410c8b4570
Petrol,55000 ,Ahmedabad,Hyundai Creta 1.6 SX+ Petrol 2015,First Owner,790000,https://droom.in/product/hyundai-creta-16-sx-petrol-2015-5ed280d6f2f3acab068b456b
Petrol,46000 ,Ahmedabad,Renault KWID RXL 2016,First Owner,270000,https://droom.in/product/renault-kwid-rxl-2016-5ed280d50ff4ac99068b4570
Petrol,80000 ,Ahmedabad,Toyota Etios G 2011,First Owner,290000,https://droom.in/product/toyota-etios-g-2011-5ed280d40ff4acd3068b456f
Diesel,66000 ,Ahmedabad,Maruti Suzuki Swift ZDi 2015,First Owner,475000,https://droom.in/product/maruti-suzuki-swift-zdi-2015-5ed280d23180ad98068b456a
Petrol,62000 ,Ahmedabad,Renault KWID RXL 2017,First Owner,290000,https://droom.in/product/renault-kwid-rxl-2017-5ed280d1c76d4ba30d8b456e
Diesel,45000 ,Ahmedabad,Mahindra XUV500 W6 AT 2017,First Owner,1125000,https://droom.in/product/mahindra-xuv500-w6-at-2017-5ed26d4657f4acd4068b4567
Diesel,45000 ,Ahmedabad,Honda Amaze 1.5 S i-DTEC 2016,First Owner,490000,https://droom.in/product/honda-amaze-15-s-i-dtec-2016-5ed26d272e80ad7a078b4568
Petrol,28000 ,Ahmedabad,Volkswagen Polo Comfortline 1.2L (P) 2017,First Owner,590000,https://droom.in/product/volkswagen-polo-comfortline-12l-p-2017-5ed25f28a86e4b4e088b4577
Petrol,63000 ,Ahmedabad,Hyundai Grand i10 Sportz 1.2 Kappa VTVT 2016,First Owner,450000,https://droom.in/product/hyundai-grand-i10-sportz-12-kappa-vtvt-2016-5ed25eb808875d610c8b456a
Diesel,39000 ,Ahmedabad,Hyundai Xcent S 1.1 CRDi 2016,First Owner,550000,https://droom.in/product/hyundai-xcent-s-11-crdi-2016-5ed25e7ac76d4b28038b4576
Petrol,40000 ,Ahmedabad,Maruti Suzuki Swift ZXi 2015,First Owner,475000,https://droom.in/product/maruti-suzuki-swift-zxi-2015-5ed25e33b3f4acc2068b4567
Petrol,55123 ,Ahmedabad,Hyundai i20 Sportz 1.2 2012,First Owner,350000,https://droom.in/product/hyundai-i20-sportz-12-2012-5ed25cf408875d3c0c8b4567
Diesel,85000 ,Ahmedabad,Fiat Grande Punto ACTIVE 1.3 2010,Second Owner,199000,https://droom.in/product/fiat-grande-punto-active-13-2010-5ed25cccf780ad00078b4567
Petrol,18043 ,Delhi,Volkswagen Polo Highline1.2L (P) 2016,First Owner,485000,https://droom.in/product/volkswagen-polo-highline12l-p-2016-5ed7299e53f4aca5068b4595
Petrol,50262 ,Delhi,Maruti Suzuki Alto K10 VXI 2014,First Owner,250000,https://droom.in/product/maruti-suzuki-alto-k10-vxi-2014-5ed7297e53f4ac83068b45bc
Petrol,51000 ,Delhi,Hyundai Grand i10 Sportz 1.2 Kappa VTVT 2016,First Owner,440000,https://droom.in/product/hyundai-grand-i10-sportz-12-kappa-vtvt-2016-5ed725d1daa74c685fc817c1
Diesel,146000 ,Muktsar,Toyota Innova 2.5 G4 7 STR 2013,First Owner,690000,https://droom.in/product/toyota-innova-25-g4-7-str-2013-5ed4b4c9658a5d7608b1cb60
Petrol,86652 ,Mumbai,Honda Civic 1.8V MT 2008,Second Owner,165000,https://droom.in/product/honda-civic-18v-mt-2008-5e39583c3a81ad9d068b456d
Petrol,77542 ,Delhi,Honda Accord 2.4 i-VTEC MT 2011,First Owner,365000,https://droom.in/product/honda-accord-24-i-vtec-mt-2011-5ef433b507875dd5085d6f3f
Petrol,68599 ,Delhi,Honda City 1.5 S AT 2009,Third Owner,250000,https://droom.in/product/honda-city-15-s-at-2009-5ef431fc686e4b1d0a7371b5
Diesel,35000 ,Delhi,Fiat Linea EMOTION 1.3 2011,First Owner,210000,https://droom.in/product/fiat-linea-emotion-13-2011-5ef430f89080adda075d6f40
Diesel,40406 ,Delhi,Toyota Etios Liva GD 2013,First Owner,275000,https://droom.in/product/toyota-etios-liva-gd-2013-5ef42fc6e68a5d000ac1b1f3
Petrol,65232 ,Delhi,Hyundai i20 Asta 1.2 2009,First Owner,195000,https://droom.in/product/hyundai-i20-asta-12-2009-5ef42cb49080ade1075d6f3b
Diesel,36775 ,Delhi,Mahindra XUV500 W6 2017,First Owner,925000,https://droom.in/product/mahindra-xuv500-w6-2017-5ef42952e68a5dac09c1b1f2
Diesel,73212 ,Delhi,Mahindra XUV500 W8 2WD 2013,First Owner,650000,https://droom.in/product/mahindra-xuv500-w8-2wd-2013-5ef42740686e4b230a7371a9
Diesel,70001 ,Delhi,Mahindra XUV500 W8 2WD 2013,First Owner,650000,https://droom.in/product/mahindra-xuv500-w8-2wd-2013-5ef42624e68a5d6e09c1b1f6
Diesel,65232 ,Delhi,Mahindra XUV500 W8 2WD 2012,First Owner,550000,https://droom.in/product/mahindra-xuv500-w8-2wd-2012-5ef424c9686e4b48097371ab
Diesel,55000 ,Delhi,Mahindra XUV500 W10 AWD AT 2016,First Owner,1095000,https://droom.in/product/mahindra-xuv500-w10-awd-at-2016-5ef41e27daa74c015a98919f
Petrol,67000 ,Mumbai,Honda Accord 2.4 AT 2010,First Owner,415999,https://droom.in/product/honda-accord-24-at-2010-5eb40870688a5dde088b456c
Diesel,56000 ,Mumbai,Volkswagen Vento Highline Diesel 2014,First Owner,475999,https://droom.in/product/volkswagen-vento-highline-diesel-2014-5eb407f3688a5dd5088b4568
Petrol,72600 ,Mumbai,Honda Civic 1.8S AT 2008,First Owner,180999,https://droom.in/product/honda-civic-18s-at-2008-5eb4074207724bdd638b456e
Diesel,68907 ,Delhi,Mahindra XUV500 W8 2WD 2014,First Owner,725000,https://droom.in/product/mahindra-xuv500-w8-2wd-2014-5eb3ed2cd4f3ac46068b456d
Petrol + Cng,65000 ,Delhi,Maruti Suzuki Swift DZire VXi CNG 2008,Second Owner,190000,https://droom.in/product/maruti-suzuki-swift-dzire-vxi-cng-2008-5eb2cf980ff4acb1078b4571
Petrol,16000 ,Kolkata,Hyundai i10 Magna 2010,First Owner,200000,https://droom.in/product/hyundai-i10-magna-2010-5eb2958dd4f3ac97068b456c
Diesel,58000 ,Jaipur,Renault Duster 110 PS RXZ 4X2 AMT 2017,First Owner,790000,https://droom.in/product/renault-duster-110-ps-rxz-4x2-amt-2017-5eb05c2207724b78278b4567
Petrol,63000 ,Thane,Honda Accord 2.4 AT 2012,First Owner,675000,https://droom.in/product/honda-accord-24-at-2012-5ed488ae61865db4068b456f
Diesel,35000 ,Thane,Toyota Innova 2.5 GX 8 STR BS IV 2013,Second Owner,975000,https://droom.in/product/toyota-innova-25-gx-8-str-bs-iv-2013-5ed4877cdaa74c6d6cf64379
Diesel,69000 ,Mumbai,Mercedes-Benz C-Class 250 CDI ELEGANCE 2012,Second Owner,1090073,https://droom.in/product/mercedes-benz-c-class-250-cdi-elegance-2012-5e77189964865d1508b0d9ce
Diesel,65000 ,Gurgaon,Mercedes-Benz E-Class E 250 CDI Avantgarde 2012,Second Owner,1244375,https://droom.in/product/mercedes-benz-e-class-e-250-cdi-avantgarde-2012-5e7711f864865d80068b456f
Diesel,2400 ,Delhi,Volvo XC40 D4 R-Design 2019,First Owner,3683350,https://droom.in/product/volvo-xc40-d4-r-design-2019-5e761b3ea38a5dfa6538a838
Diesel,34000 ,Mumbai,Mercedes-Benz C-Class C 220 CDI Avantgarde 2018,First Owner,3160713,https://droom.in/product/mercedes-benz-c-class-c-220-cdi-avantgarde-2018-5e760fbf06865da2068b458b
Diesel,23000 ,Delhi,Land Rover Range Rover Evoque SE 2018,First Owner,4181100,https://droom.in/product/land-rover-range-rover-evoque-se-2018-5e748fa21b81ad39090bc6f3
Petrol,18000 ,Delhi,Audi A4 30 TFSI Technology Pack 2019,First Owner,3185600,https://droom.in/product/audi-a4-30-tfsi-technology-pack-2019-5e7483c57380ad910722e47c
Diesel,18000 ,Delhi,BMW X1 xDrive20d M Sport 2016,First Owner,2588300,https://droom.in/product/bmw-x1-xdrive20d-m-sport-2016-5e661dc762724bb0068b4569
Diesel,75238 ,Delhi,Audi A4 2.0 TDI 2012,Second Owner,980568,https://droom.in/product/audi-a4-20-tdi-2012-5e65fb5b658a5da23733bd71
Diesel,61203 ,Delhi,Jaguar XJ 3.0 DIESEL PORTFOLIO 2013,First Owner,2986500,https://droom.in/product/jaguar-xj-30-diesel-portfolio-2013-5e5e410723724be5076860b4
Diesel,70000 ,Delhi,Audi Q5 2.0 TDI PREMIUM PLUS 2012,First Owner,1468363,https://droom.in/product/audi-q5-20-tdi-premium-plus-2012-5e4ad2f41981ad79068b45a1
Diesel,65800 ,Pune,BMW 3 Series 320d Highline Sedan 2011,Second Owner,995500,https://droom.in/product/bmw-3-series-320d-highline-sedan-2011-5e3407203c81ad7a0705fb9c
Diesel,75000 ,Delhi,Audi Q3 35 TDI Quattro 2015,First Owner,1866563,https://droom.in/product/audi-q3-35-tdi-quattro-2015-5e32bb99866e4ba6068b457b
Petrol,38001 ,Mumbai,Mercedes-Benz B-Class B 180 2014,First Owner,1169713,https://droom.in/product/mercedes-benz-b-class-b-180-2014-5e3160b2046e4b96068b457c
Diesel,53001 ,Mumbai,BMW 3 Series 320D PRESTIGE 2013,First Owner,1343925,https://droom.in/product/bmw-3-series-320d-prestige-2013-5e31594c59f4acac4f928003
Diesel,54900 ,Mumbai,Mercedes-Benz E-Class E 250 CDI Avantgarde 2013,Second Owner,1781945,https://droom.in/product/mercedes-benz-e-class-e-250-cdi-avantgarde-2013-5e311b4378f4ac9f07c18917
Diesel,31482 ,Delhi,BMW X5 xDrive30d Pure Experience (5 Seater) 2017,First Owner,4828175,https://droom.in/product/bmw-x5-xdrive30d-pure-experience-5-seater-2017-5e2ae5fcfb80adb6789bd284
Diesel,75000 ,Thane,Toyota Innova 2.5 V 7 STR 2016,First Owner,1175000,https://droom.in/product/toyota-innova-25-v-7-str-2016-5ef3183904865dbc0d8b456a
Petrol + Cng,72000 ,Thane,Maruti Suzuki WAGON R 1.0 LXI CNG 2012,First Owner,255000,https://droom.in/product/maruti-suzuki-wagon-r-10-lxi-cng-2012-5ef317587480ad3d0b8b4567
Diesel,65000 ,Thane,Toyota Innova 2.5 G 7 STR BS IV 2011,First Owner,710000,https://droom.in/product/toyota-innova-25-g-7-str-bs-iv-2011-5ef3157cb4f4ace00a8b4567
Petrol,48000 ,Thane,Honda Brio S MT 2012,First Owner,250000,https://droom.in/product/honda-brio-s-mt-2012-5ef313b53680adbf098b4568
Petrol + Cng,68000 ,Thane,Maruti Suzuki WAGON R 1.0 LXI CNG 2012,Second Owner,245000,https://droom.in/product/maruti-suzuki-wagon-r-10-lxi-cng-2012-5ef310d704865dc10c8b4578
Petrol,53000 ,Thane,Hyundai i10 Sportz 1.2 2010,Second Owner,185000,https://droom.in/product/hyundai-i10-sportz-12-2010-5ef30f2704865df20c8b4571
Petrol,23623 ,Noida,Honda BR-V S Petrol 2017,First Owner,795000,https://droom.in/product/honda-br-v-s-petrol-2017-5ef1944c8a6e4b8913cacedd
Petrol,16000 ,Noida,Ford Aspire Titanium 1.2 Ti-VCT 2016,First Owner,565000,https://droom.in/product/ford-aspire-titanium-12-ti-vct-2016-5ef1929bdaa74c725e74151f
Petrol,69741 ,Mumbai,Maruti Suzuki Ertiga VXi 2013,First Owner,521000,https://droom.in/product/maruti-suzuki-ertiga-vxi-2013-5ee1de52a3865db912129c83
Diesel,59200 ,Mumbai,Hyundai i20 Sportz 1.4 CRDi 2012,First Owner,375000,https://droom.in/product/hyundai-i20-sportz-14-crdi-2012-5ee1dda9daa74c166d7329e0
Diesel,30000 ,Mumbai,Toyota Innova Crysta 2.4 G 7 STR 2018,First Owner,1725000,https://droom.in/product/toyota-innova-crysta-24-g-7-str-2018-5ee1dd28a26d4b3511129c85
Diesel,98000 ,Mumbai,Mahindra Scorpio SLE BS III 2010,First Owner,475000,https://droom.in/product/mahindra-scorpio-sle-bs-iii-2010-5ee1db6da26d4b3f10129c7f
Petrol,79216 ,Mumbai,Maruti Suzuki Ertiga VXi 2014,First Owner,545000,https://droom.in/product/maruti-suzuki-ertiga-vxi-2014-5ee1db6ca3865d8412129c7e
Diesel,65225 ,Mumbai,Maruti Suzuki Swift VDi 2014,First Owner,465000,https://droom.in/product/maruti-suzuki-swift-vdi-2014-5ee1d741d680adcc0d129cac
Diesel,60000 ,Ludhiana,Hyundai Grand i10 Sportz 1.1 CRDi 2014,Second Owner,370000,https://droom.in/product/hyundai-grand-i10-sportz-11-crdi-2014-5ee1b4d8a26d4b9c0d129c9f
Petrol,40000 ,Ludhiana,Maruti Suzuki Swift ZXi 2015,First Owner,505000,https://droom.in/product/maruti-suzuki-swift-zxi-2015-5ee1b4b0a26d4ba20d129c8e
Petrol,32000 ,Ludhiana,Maruti Suzuki Alto K10 VXI 2014,First Owner,285000,https://droom.in/product/maruti-suzuki-alto-k10-vxi-2014-5ee1b4a3a3865dbd0a129d11
Petrol,36000 ,Ludhiana,Volkswagen Ameo Comfortline 1.2L (P) 2017,First Owner,465000,https://droom.in/product/volkswagen-ameo-comfortline-12l-p-2017-5ee1b496a26d4b980d129ca2
Diesel,57000 ,Ludhiana,Maruti Suzuki Swift VDi 2016,Second Owner,565000,https://droom.in/product/maruti-suzuki-swift-vdi-2016-5ee1b479a3865dfa0e129c9b
Petrol,44500 ,Ahmedabad,Maruti Suzuki Baleno Delta 1.2 2017,First Owner,515000,https://droom.in/product/maruti-suzuki-baleno-delta-12-2017-5f0c0900daa74c672933c09d
Petrol,57164 ,Delhi,Honda City 1.5 S MT 2011,First Owner,370000,https://droom.in/product/honda-city-15-s-mt-2011-5eddba325380ad82068b456b
Petrol,60185 ,Delhi,Honda City 1.5 V MT 2009,First Owner,325000,https://droom.in/product/honda-city-15-v-mt-2009-5eddb988daa74c2e5cfca711
Petrol,35000 ,Delhi,Maruti Suzuki Ertiga ZXi 2014,First Owner,550000,https://droom.in/product/maruti-suzuki-ertiga-zxi-2014-5eddb9005380adb0068b4568
Diesel,43743 ,Delhi,Toyota Innova Crysta 2.8 GX AT 7 STR 2017,First Owner,1675000,https://droom.in/product/toyota-innova-crysta-28-gx-at-7-str-2017-5eddb7aadaa74c2b5cfca70d
Petrol,68124 ,Delhi,Honda City V MT AVN 2012,Second Owner,492000,https://droom.in/product/honda-city-v-mt-avn-2012-5edd03ce446e4b99068b4569
Petrol,30000 ,Delhi,Toyota Etios Liva G 2017,First Owner,430000,https://droom.in/product/toyota-etios-liva-g-2017-5edb6795478a5d200808dffd
Petrol,15000 ,Delhi,Maruti Suzuki Baleno Zeta 1.2 2018,First Owner,680000,https://droom.in/product/maruti-suzuki-baleno-zeta-12-2018-5edb674fd6f4ac7b068b456c
Petrol,42210 ,Delhi,Maruti Suzuki Swift LXi 2014,First Owner,340000,https://droom.in/product/maruti-suzuki-swift-lxi-2014-5edb674f478a5d440808dff6
Petrol,65000 ,Bangalore,Hyundai Eon Era + 2013,Second Owner,240000,https://droom.in/product/hyundai-eon-era-2013-5f191ec2c16d4b55078b4585
Petrol,72000 ,Bangalore,Honda Civic 1.8 S MT 2006,First Owner,255000,https://droom.in/product/honda-civic-18-s-mt-2006-5f191db9fa80ad96078b456b
Petrol,82000 ,Bangalore,Ford Fusion 1.6 PETROL 2005,Third Owner,125000,https://droom.in/product/ford-fusion-16-petrol-2005-5f191ce8c16d4b08088b4567
Diesel,68000 ,Bangalore,Honda Amaze 1.5 S i-DTEC 2013,First Owner,465000,https://droom.in/product/honda-amaze-15-s-i-dtec-2013-5f191b5fca8a5dac068b4578
Diesel,52000 ,Bangalore,Hyundai Elite i20 Asta 1.4 CRDI Opt 2015,First Owner,625000,https://droom.in/product/hyundai-elite-i20-asta-14-crdi-opt-2015-5f191937ca8a5d06078b4568
Diesel,68000 ,Bangalore,Hyundai Verna FLUIDIC 1.6 CRDI SX 2015,First Owner,745000,https://droom.in/product/hyundai-verna-fluidic-16-crdi-sx-2015-5f19154aca8a5d98068b456d
Petrol,52652 ,Noida,Hyundai i20 Magna 1.2 (O) 2013,First Owner,325000,https://droom.in/product/hyundai-i20-magna-12-o-2013-5f18360f7280addb0a8b4572
Diesel,51000 ,Delhi,Mahindra TUV300 T6 2016,Second Owner,565000,https://droom.in/product/mahindra-tuv300-t6-2016-5f182cd829724b83078b45dc
Petrol,15000 ,Mumbai,Maruti Suzuki Ertiga ZXi 2018,First Owner,790000,https://droom.in/product/maruti-suzuki-ertiga-zxi-2018-5f182955c2714bde068b460d
Petrol,58000 ,Delhi,Maruti Suzuki Celerio Vxi 2014,First Owner,295000,https://droom.in/product/maruti-suzuki-celerio-vxi-2014-5f1828791c81ada4068b4638
Diesel,38000 ,Faridabad,Mahindra Scorpio S6 Plus 2015,First Owner,825000,https://droom.in/product/mahindra-scorpio-s6-plus-2015-5f1823591c81ad97088b458f
Diesel,71000 ,Delhi,Hyundai Verna FLUIDIC 1.6 SX CRDI 2014,First Owner,460000,https://droom.in/product/hyundai-verna-fluidic-16-sx-crdi-2014-5f181f12dcf4acf0068b460b
Diesel,14000 ,Bangalore,Ford Ecosport 1.5 DV5 MT Titanium Optional  2017,First Owner,1025000,https://droom.in/product/ford-ecosport-15-dv5-mt-titanium-optional-2017-5ed4d7fc21724b6a0defc061
Diesel,77000 ,Bangalore,Toyota Fortuner 3.0 4X4 MT 2014,First Owner,2050000,https://droom.in/product/toyota-fortuner-30-4x4-mt-2014-5ed4d3b821724b760cefc067
Diesel,53000 ,Delhi,Chevrolet Cruze LTZ AT 2017,First Owner,885000,https://droom.in/product/chevrolet-cruze-ltz-at-2017-5ed4d25021724b940cefc05f
Petrol,26000 ,Delhi,Maruti Suzuki Ertiga VXi Limited Edition 2018,First Owner,810000,https://droom.in/product/maruti-suzuki-ertiga-vxi-limited-edition-2018-5ed4d24f21724b3b0befc09d
Diesel,59000 ,Bangalore,Chevrolet Beat LT Diesel 2012,First Owner,295000,https://droom.in/product/chevrolet-beat-lt-diesel-2012-5ed4d19cd9f4ac4b0861c510
Petrol,75000 ,Bangalore,Hyundai i10 Magna 1.2 2010,First Owner,295000,https://droom.in/product/hyundai-i10-magna-12-2010-5ed4cd9ddaa74c9507f64379
Diesel,78000 ,Bangalore,Hyundai i20 Asta 1.4 CRDi 2012,Second Owner,425000,https://droom.in/product/hyundai-i20-asta-14-crdi-2012-5ed4cb3c21724b720befc070
Petrol,60000 ,Muktsar,Hyundai i20 Asta 1.2 2011,First Owner,350000,https://droom.in/product/hyundai-i20-asta-12-2011-5ed4c695daa74ccb06f64361
Petrol,75480 ,Muktsar,Hyundai i20 Magna 1.2 2011,First Owner,325000,https://droom.in/product/hyundai-i20-magna-12-2011-5ed4c3124e80ad6e0935af8c
Diesel,136846 ,Bangalore,Mitsubishi Pajero GLX 2.8 2008,Second Owner,550000,https://droom.in/product/mitsubishi-pajero-glx-28-2008-5ed4bffddaa74c3b03f6436c
Petrol,70000 ,Muktsar,Hyundai i20 Sportz 1.2 (O) 2012,First Owner,325000,https://droom.in/product/hyundai-i20-sportz-12-o-2012-5ed4bcaa21724b5d0aefc070
Diesel,91000 ,Jaipur,Volkswagen Vento Comfortline Diesel 2012,First Owner,465000,https://droom.in/product/volkswagen-vento-comfortline-diesel-2012-5ed4a23c2f80ad390a522ec0
Diesel,102000 ,Jaipur,Hyundai Grand i10 Sportz CRDi 2014,Second Owner,415000,https://droom.in/product/hyundai-grand-i10-sportz-crdi-2014-5ed49fd2daa74c4574f6437a
Petrol,56000 ,Thane,Honda Amaze 1.2 VX AT i-VTEC 2014,First Owner,425000,https://droom.in/product/honda-amaze-12-vx-at-i-vtec-2014-5ed49b7cf380adb0068b456c
Diesel,64000 ,Thane,Skoda Rapid Style 1.5 TDI AT 2015,First Owner,695000,https://droom.in/product/skoda-rapid-style-15-tdi-at-2015-5ed49a8a21724bae068b4573
Diesel,51000 ,Thane,Hyundai Creta 1.6 SX+ AT Diesel 2016,First Owner,1175000,https://droom.in/product/hyundai-creta-16-sx-at-diesel-2016-5ed48a09886e4b4809d7229d
Diesel,89000 ,Jodhpur,Maruti Suzuki Swift VDi 2012,First Owner,390000,https://droom.in/product/maruti-suzuki-swift-vdi-2012-5ed0906cc6714b970b8b4569
Diesel,78000 ,Jodhpur,Maruti Suzuki Swift LDi 2013,First Owner,425000,https://droom.in/product/maruti-suzuki-swift-ldi-2013-5ed0906937f4ac5061289ef6
Petrol,68777 ,Delhi,Toyota Corolla Altis 1.8 G 2010,First Owner,300000,https://droom.in/product/toyota-corolla-altis-18-g-2010-5ed08c67aa865dfd088b4568
Petrol,65000 ,Delhi,Honda Accord 2.4 ELEGANCE AT 2008,Second Owner,275000,https://droom.in/product/honda-accord-24-elegance-at-2008-5ed08b6f5180ad8e068b4567
Petrol,14900 ,Mumbai,Maruti Suzuki Ertiga VXi 2016,First Owner,735000,https://droom.in/product/maruti-suzuki-ertiga-vxi-2016-5f168e49c6714bd1098c982f
Petrol,35000 ,Noida,Maruti Suzuki Baleno Delta 1.2 2016,First Owner,475000,https://droom.in/product/maruti-suzuki-baleno-delta-12-2016-5f168dba06724b711aa30a90
Diesel,75000 ,Noida,Mahindra XUV500 W10 2015,First Owner,950000,https://droom.in/product/mahindra-xuv500-w10-2015-5f168ac687865daa068b456b
Petrol,63881 ,Delhi,Honda City 1.5 V MT 2010,Second Owner,350000,https://droom.in/product/honda-city-15-v-mt-2010-5eff092324f0ce1a0b89b9da
